Date,putcall_ratio
23/07/2021,1.3762
26/07/2021,1.8956
27/07/2021,1.7867
28/07/2021,1.8693
29/07/2021,1.7028
30/07/2021,1.8014
02/08/2021,2.0991
03/08/2021,1.5173
04/08/2021,1.9397
05/08/2021,2.1695
06/08/2021,1.9378
09/08/2021,2.0478
10/08/2021,1.8202
11/08/2021,1.8051
12/08/2021,1.8121
13/08/2021,2.3813
16/08/2021,1.6444
17/08/2021,1.9453
18/08/2021,2.1486
19/08/2021,2.0179
20/08/2021,1.9979
23/08/2021,1.7416
24/08/2021,1.8642
25/08/2021,2.0144
26/08/2021,1.9772
27/08/2021,2.0758
30/08/2021,1.7235
31/08/2021,1.9397
01/09/2021,2.0544
02/09/2021,1.7182
03/09/2021,2.2443
07/09/2021,2.1497
08/09/2021,2.0696
09/09/2021,1.8521
10/09/2021,2.2715
13/09/2021,2.2693
14/09/2021,1.7362
15/09/2021,1.8754
16/09/2021,1.9243
17/09/2021,1.9108
20/09/2021,1.9014
21/09/2021,1.9138
22/09/2021,1.7998
23/09/2021,1.7712
24/09/2021,2.0476
27/09/2021,2.2591
28/09/2021,1.939
29/09/2021,1.6273
30/09/2021,1.6193
01/10/2021,1.4947
04/10/2021,1.7836
05/10/2021,1.6695
06/10/2021,1.4619
07/10/2021,1.7767
08/10/2021,2.1077
11/10/2021,1.8808
12/10/2021,1.7315
13/10/2021,2.0454
14/10/2021,1.5668
15/10/2021,1.6742
18/10/2021,1.9382
19/10/2021,1.7167
20/10/2021,1.618
21/10/2021,1.8022
22/10/2021,1.7447
25/10/2021,1.6565
26/10/2021,1.7806
27/10/2021,1.6701
28/10/2021,1.6109
29/10/2021,1.8604
01/11/2021,1.8504
02/11/2021,2.0021
03/11/2021,1.5052
04/11/2021,1.9866
05/11/2021,1.5838
08/11/2021,2.0199
09/11/2021,1.8397
10/11/2021,1.8563
11/11/2021,1.8086
12/11/2021,1.8237
15/11/2021,1.9185
16/11/2021,1.7107
17/11/2021,1.7076
18/11/2021,1.8231
19/11/2021,2.1834
22/11/2021,1.6184
23/11/2021,1.8861
24/11/2021,1.9056
26/11/2021,2.2904
29/11/2021,2.0691
30/11/2021,1.8655
01/12/2021,2.1297
02/12/2021,2.1046
03/12/2021,2.2329
06/12/2021,2.3818
07/12/2021,1.836
08/12/2021,2.1043
09/12/2021,2.187
10/12/2021,2.4218
13/12/2021,2.0419
14/12/2021,1.5101
15/12/2021,1.6365
16/12/2021,1.6132
17/12/2021,1.8163
20/12/2021,1.7633
21/12/2021,2.1442
22/12/2021,1.4575
23/12/2021,1.6145
27/12/2021,1.3754
28/12/2021,1.5225
29/12/2021,1.714
30/12/2021,1.6802
31/12/2021,1.4942
03/01/2022,1.7886
04/01/2022,2.0262
05/01/2022,2.0945
06/01/2022,1.7446
07/01/2022,1.8674
10/01/2022,1.7065
11/01/2022,1.5131
12/01/2022,1.4385
13/01/2022,1.8534
14/01/2022,1.8772
18/01/2022,1.7474
19/01/2022,1.6637
20/01/2022,1.7669
21/01/2022,1.7524
24/01/2022,1.96
25/01/2022,1.4395
26/01/2022,1.652
27/01/2022,1.7724
28/01/2022,1.4464
31/01/2022,1.5853
01/02/2022,1.5626
02/02/2022,1.4327
03/02/2022,1.733
04/02/2022,1.4523
07/02/2022,1.5717
08/02/2022,1.7276
09/02/2022,1.5044
10/02/2022,1.6231
11/02/2022,2.0181
14/02/2022,1.7596
15/02/2022,2.074
16/02/2022,1.6531
17/02/2022,1.451
18/02/2022,1.5343
22/02/2022,1.3852
23/02/2022,1.2037
24/02/2022,1.5686
25/02/2022,1.2977
28/02/2022,1.5
01/03/2022,1.6608
02/03/2022,1.7097
03/03/2022,1.4829
04/03/2022,2.0013
07/03/2022,1.8451
08/03/2022,1.7968
09/03/2022,1.6385
10/03/2022,1.3863
11/03/2022,1.8569
14/03/2022,1.8067
15/03/2022,1.9281
16/03/2022,1.5574
17/03/2022,1.4983
18/03/2022,1.449
21/03/2022,1.6866
22/03/2022,1.9031
23/03/2022,1.7767
24/03/2022,1.7693
25/03/2022,1.843
28/03/2022,1.9026
29/03/2022,1.6109
30/03/2022,1.7324
31/03/2022,1.7415
01/04/2022,1.791
04/04/2022,1.8295
05/04/2022,2.1207
06/04/2022,1.5929
07/04/2022,1.5844
08/04/2022,1.7834
11/04/2022,1.8984
12/04/2022,1.8629
13/04/2022,1.628
14/04/2022,1.7912
18/04/2022,1.8324
19/04/2022,1.5954
20/04/2022,1.7555
21/04/2022,2.0729
22/04/2022,1.9763
25/04/2022,1.708
26/04/2022,1.5249
27/04/2022,1.8192
28/04/2022,1.6445
29/04/2022,1.955
02/05/2022,1.6954
03/05/2022,1.6547
04/05/2022,1.5395
05/05/2022,1.6481
06/05/2022,1.5885
09/05/2022,1.6025
10/05/2022,1.3598
11/05/2022,1.6583
12/05/2022,2.0089
13/05/2022,1.5099
16/05/2022,1.799
17/05/2022,1.3712
18/05/2022,1.8172
19/05/2022,1.5428
20/05/2022,1.6728
23/05/2022,1.5491
24/05/2022,1.3733
25/05/2022,1.3753
26/05/2022,1.279
27/05/2022,1.4303
31/05/2022,1.3159
01/06/2022,1.6014
02/06/2022,1.3695
03/06/2022,1.5334
06/06/2022,1.5728
07/06/2022,1.4459
08/06/2022,1.3714
09/06/2022,1.5624
10/06/2022,1.7617
13/06/2022,1.8351
14/06/2022,1.3531
15/06/2022,1.4656
16/06/2022,1.7071
17/06/2022,1.421
21/06/2022,1.3377
22/06/2022,1.2989
23/06/2022,1.3428
24/06/2022,1.4547
27/06/2022,1.43
28/06/2022,1.4672
29/06/2022,1.3045
30/06/2022,1.2178
01/07/2022,1.426
05/07/2022,1.3331
06/07/2022,1.3343
07/07/2022,1.242
08/07/2022,1.4472
11/07/2022,1.4641
12/07/2022,1.4545
13/07/2022,1.3648
14/07/2022,1.2806
15/07/2022,1.2965
18/07/2022,1.5482
19/07/2022,1.1277
20/07/2022,1.363
21/07/2022,1.3975
22/07/2022,1.5838
25/07/2022,1.5242
26/07/2022,1.3962
27/07/2022,1.3575
28/07/2022,1.3797
29/07/2022,1.3573
01/08/2022,1.525
02/08/2022,1.4393
03/08/2022,1.1935
04/08/2022,1.3425
05/08/2022,1.4867
08/08/2022,1.6287
09/08/2022,1.4284
10/08/2022,1.4959
11/08/2022,1.3545
12/08/2022,1.5166
15/08/2022,1.2352
16/08/2022,1.2478
17/08/2022,1.3205
18/08/2022,1.2767
19/08/2022,1.4352
22/08/2022,1.5659
23/08/2022,1.2961
24/08/2022,1.3004
25/08/2022,1.1614
26/08/2022,1.4165
29/08/2022,1.4966
30/08/2022,1.4671
31/08/2022,1.4616
01/09/2022,1.2783
02/09/2022,1.5307
06/09/2022,1.4984
07/09/2022,1.2613
08/09/2022,1.2101
09/09/2022,1.3579
12/09/2022,1.5829
13/09/2022,1.6356
14/09/2022,1.5343
15/09/2022,1.4855
16/09/2022,1.4958
19/09/2022,1.3596
20/09/2022,1.2641
21/09/2022,1.2658
22/09/2022,1.5222
23/09/2022,1.7013
26/09/2022,1.5375
27/09/2022,1.6898
28/09/2022,1.3462
29/09/2022,1.3954
30/09/2022,1.4112
03/10/2022,1.2075
04/10/2022,1.2721
05/10/2022,1.0292
06/10/2022,1.2641
07/10/2022,1.1688
10/10/2022,1.2399
11/10/2022,1.2326
12/10/2022,1.3163
13/10/2022,1.259
14/10/2022,1.4786
17/10/2022,1.4959
18/10/2022,1.3099
19/10/2022,1.3878
20/10/2022,1.3409
21/10/2022,1.3474
24/10/2022,1.38
25/10/2022,1.2322
26/10/2022,1.2984
27/10/2022,1.4609
28/10/2022,1.1533
31/10/2022,1.3068
01/11/2022,1.2918
02/11/2022,1.4596
03/11/2022,1.5489
04/11/2022,1.4739
07/11/2022,1.2855
08/11/2022,1.24
09/11/2022,1.3201
10/11/2022,1.3845
11/11/2022,1.2617
14/11/2022,1.2966
15/11/2022,1.3837
16/11/2022,1.414
17/11/2022,1.4008
18/11/2022,1.3733
21/11/2022,1.3339
22/11/2022,1.3818
23/11/2022,1.4915
25/11/2022,1.5806
28/11/2022,1.5455
29/11/2022,1.6028
30/11/2022,1.3186
01/12/2022,1.3172
02/12/2022,1.2018
05/12/2022,1.4335
06/12/2022,1.441
07/12/2022,1.3882
08/12/2022,1.2436
09/12/2022,1.4128
12/12/2022,1.3892
13/12/2022,1.2652
14/12/2022,1.3642
15/12/2022,1.642
16/12/2022,1.4658
19/12/2022,1.4187
20/12/2022,1.3887
21/12/2022,1.2995
22/12/2022,1.3132
23/12/2022,1.3112
27/12/2022,1.2427
28/12/2022,1.3787
29/12/2022,1.2632
30/12/2022,1.5625
03/01/2023,1.4639
04/01/2023,1.4652
05/01/2023,1.2559
06/01/2023,1.2221
09/01/2023,1.2743
10/01/2023,1.331
11/01/2023,1.3427
12/01/2023,1.3291
13/01/2023,1.4831
17/01/2023,1.4409
18/01/2023,1.3896
19/01/2023,1.2705
20/01/2023,1.1981
23/01/2023,1.2572
24/01/2023,1.3962
25/01/2023,1.2834
26/01/2023,1.1671
27/01/2023,1.4154
30/01/2023,1.3007
31/01/2023,1.3505
01/02/2023,1.2856
02/02/2023,1.2781
03/02/2023,1.3727
06/02/2023,1.3426
07/02/2023,1.1903
08/02/2023,1.2791
09/02/2023,1.4002
10/02/2023,1.4187
13/02/2023,1.4522
14/02/2023,1.4691
15/02/2023,1.5219
16/02/2023,1.4951
17/02/2023,1.6127
21/02/2023,1.3242
22/02/2023,1.5239
23/02/2023,1.423
24/02/2023,1.4514
27/02/2023,1.4548
28/02/2023,1.398
01/03/2023,1.3532
02/03/2023,1.3035
03/03/2023,1.3343
06/03/2023,1.3385
07/03/2023,1.2928
08/03/2023,1.3064
09/03/2023,1.4767
10/03/2023,1.8794
13/03/2023,1.5076
14/03/2023,1.404
15/03/2023,1.3994
16/03/2023,1.2471
17/03/2023,1.4494
20/03/2023,1.4709
21/03/2023,1.4359
22/03/2023,1.4888
23/03/2023,1.522
24/03/2023,1.495
27/03/2023,1.3761
28/03/2023,1.3909
29/03/2023,1.222
30/03/2023,1.3499
31/03/2023,1.3267
03/04/2023,1.3248
04/04/2023,1.4287
05/04/2023,1.4
06/04/2023,1.5711
10/04/2023,1.5204
11/04/2023,1.4494
12/04/2023,1.3268
13/04/2023,1.2862
14/04/2023,1.3457
17/04/2023,1.4859
18/04/2023,1.4516
19/04/2023,1.6428
20/04/2023,1.3873
21/04/2023,1.4152
24/04/2023,1.3292
25/04/2023,1.4606
26/04/2023,1.3094
27/04/2023,1.2576
28/04/2023,1.2683
01/05/2023,1.299
02/05/2023,1.4039
03/05/2023,1.3651
04/05/2023,1.3869
05/05/2023,1.2867
08/05/2023,1.448
09/05/2023,1.3443
10/05/2023,1.2882
11/05/2023,1.3924
12/05/2023,1.3778
15/05/2023,1.3684
16/05/2023,1.5042
17/05/2023,1.2552
18/05/2023,1.172
19/05/2023,1.3828
22/05/2023,1.4466
23/05/2023,1.3783
24/05/2023,1.3234
25/05/2023,1.2149
26/05/2023,1.3879
30/05/2023,1.3763
31/05/2023,1.3788
01/06/2023,1.321
02/06/2023,1.2049
05/06/2023,1.3204
06/06/2023,1.329
07/06/2023,1.2539
08/06/2023,1.2497
09/06/2023,1.2851
12/06/2023,1.3423
13/06/2023,1.2446
14/06/2023,1.2782
15/06/2023,1.2365
16/06/2023,1.4461
20/06/2023,1.5179
21/06/2023,1.4512
22/06/2023,1.2404
23/06/2023,1.3399
26/06/2023,1.3825
27/06/2023,1.3551
28/06/2023,1.2052
29/06/2023,1.2293
30/06/2023,1.3964
03/07/2023,1.5163
05/07/2023,1.5355
06/07/2023,1.3291
07/07/2023,1.3117
10/07/2023,1.2984
11/07/2023,1.2211
12/07/2023,1.2722
13/07/2023,1.3165
14/07/2023,1.4835
17/07/2023,1.5161
18/07/2023,1.3232
19/07/2023,1.334
20/07/2023,1.3823
21/07/2023,1.4301
24/07/2023,1.4448
25/07/2023,1.3369
26/07/2023,1.6036
27/07/2023,1.3739
28/07/2023,1.3073
31/07/2023,1.4458
01/08/2023,1.3184
02/08/2023,1.4238
03/08/2023,1.4318
04/08/2023,1.4464
07/08/2023,1.5106
08/08/2023,1.3336
09/08/2023,1.3249
10/08/2023,1.3584
11/08/2023,1.4341
14/08/2023,1.3951
15/08/2023,1.411
16/08/2023,1.4451
17/08/2023,1.5115
18/08/2023,1.613
21/08/2023,1.3206
22/08/2023,1.3017
23/08/2023,1.4755
24/08/2023,1.3443
25/08/2023,1.3931
28/08/2023,1.3717
29/08/2023,1.2369
30/08/2023,1.2967
31/08/2023,1.4628
01/09/2023,1.5441
05/09/2023,1.4481
06/09/2023,1.4635
07/09/2023,1.4323
08/09/2023,1.5341
11/09/2023,1.476
12/09/2023,1.203
13/09/2023,1.4782
14/09/2023,1.4767
15/09/2023,1.4366
18/09/2023,1.4286
19/09/2023,1.3171
20/09/2023,1.4732
21/09/2023,1.4406
22/09/2023,1.5702
25/09/2023,1.5513
26/09/2023,1.3958
27/09/2023,1.3713
28/09/2023,1.353
29/09/2023,1.3492
02/10/2023,1.3557
03/10/2023,1.49
04/10/2023,1.4387
05/10/2023,1.3661
06/10/2023,1.2282
09/10/2023,1.3473
10/10/2023,1.3468
11/10/2023,1.3499
12/10/2023,1.2104
13/10/2023,1.6912
16/10/2023,1.3987
17/10/2023,1.3046
18/10/2023,1.5354
19/10/2023,1.3767
20/10/2023,1.2644
23/10/2023,1.3921
24/10/2023,1.2904
25/10/2023,1.3816
26/10/2023,1.3445
27/10/2023,1.5592
30/10/2023,1.3737
31/10/2023,1.3351
01/11/2023,1.3574
02/11/2023,1.1985
03/11/2023,1.1722
06/11/2023,1.4216
07/11/2023,1.1977
08/11/2023,1.214
09/11/2023,1.3644
10/11/2023,1.2363
13/11/2023,1.3538
14/11/2023,1.131
15/11/2023,1.3816
16/11/2023,1.3955
17/11/2023,1.4588
20/11/2023,1.3162
21/11/2023,1.3149
22/11/2023,1.2183
24/11/2023,1.6523
27/11/2023,1.4489
28/11/2023,1.3059
29/11/2023,1.2425
30/11/2023,1.2294
01/12/2023,1.1973
04/12/2023,1.2455
05/12/2023,1.2695
06/12/2023,1.2261
07/12/2023,1.3186
08/12/2023,1.2494
11/12/2023,1.439
12/12/2023,1.4873
13/12/2023,1.1378
14/12/2023,1.2771
15/12/2023,1.4808
18/12/2023,1.4291
19/12/2023,1.2347
20/12/2023,1.5558
21/12/2023,1.3045
22/12/2023,1.3211
26/12/2023,1.396
27/12/2023,1.3262
28/12/2023,1.2494
29/12/2023,1.3283
02/01/2024,1.3548
03/01/2024,1.3675
04/01/2024,1.2244
05/01/2024,1.3837
08/01/2024,1.2276
09/01/2024,1.286
10/01/2024,1.1932
11/01/2024,1.2548
12/01/2024,1.3591
16/01/2024,1.4005
17/01/2024,1.4227
18/01/2024,1.2755
19/01/2024,1.2716
22/01/2024,1.3426
23/01/2024,1.2283
24/01/2024,1.3135
25/01/2024,1.2991
26/01/2024,1.3395
29/01/2024,1.3389
30/01/2024,1.4391
31/01/2024,1.2666
01/02/2024,1.3093
02/02/2024,1.3021
05/02/2024,1.3045
06/02/2024,1.2642
07/02/2024,1.3561
08/02/2024,1.2285
09/02/2024,1.4538
12/02/2024,1.3555
13/02/2024,1.5111
14/02/2024,1.5646
15/02/2024,1.2951
16/02/2024,1.4851
20/02/2024,1.3476
21/02/2024,1.4482
22/02/2024,1.265
23/02/2024,1.3409
26/02/2024,1.3812
27/02/2024,1.3886
28/02/2024,1.3695
29/02/2024,1.2848
01/03/2024,1.3172
04/03/2024,1.4829
05/03/2024,1.322
06/03/2024,1.2952
07/03/2024,1.3299
08/03/2024,1.3957
11/03/2024,1.5334
12/03/2024,1.4393
13/03/2024,1.4608
14/03/2024,1.3993
15/03/2024,1.4194
18/03/2024,1.5139
19/03/2024,1.3785
20/03/2024,1.5111
21/03/2024,1.3496
22/03/2024,1.5336
25/03/2024,1.5899
26/03/2024,1.5226
27/03/2024,1.4258
28/03/2024,1.3844
01/04/2024,1.4037
02/04/2024,1.4014
03/04/2024,1.4091
04/04/2024,1.3547
