Date,80%60d,90%60d,95%60d,97.5%60d,100%60d,102.5%60d,105%60d,110%60d,120%60d,80%30d,90%30d,95%30d,97.5%30d,100%30d,102.5%30d,105%30d,110%30d,120%30d
2015-02-06,31.76263,23.3685,19.36269,17.24138,15.06338,13.57519,11.7595,11.13638,15.23838,35.8145,24.55063,19.531,17.13062,14.22569,12.2495,11.16281,14.25363,19.6585
2015-02-09,32.43081,24.24231,20.2165,18.11988,15.94263,13.91431,12.19681,11.5145,14.30931,36.63719,25.69831,20.64919,18.21019,15.49019,12.81738,11.38613,14.20088,16.06962
2015-02-10,31.67363,23.29481,19.18581,17.09712,14.742,12.61038,11.02288,10.99619,13.48181,35.56669,24.4465,19.38781,16.91681,13.92,11.39931,10.70513,14.34219,17.25469
2015-02-11,31.6895,23.15219,19.04938,16.89,14.8765,12.87888,11.15538,11.31119,14.08063,35.45119,24.35938,19.20769,16.67638,14.031,11.47819,10.67588,14.292,16.29938
2015-02-12,30.40713,21.82969,17.81088,15.76281,13.64519,11.65,10.22269,10.75419,13.4605,34.39119,22.72013,17.54531,15.06719,12.33188,10.09481,10.16413,14.273,15.57738
2015-02-13,29.994,21.50281,17.45269,15.39238,13.29488,11.34681,9.932,10.8315,14.895,33.74188,22.11988,16.85631,14.47031,11.78338,9.558375,9.826813,14.26081,15.54731
2015-02-17,30.41919,21.95269,17.866,15.74419,13.59931,11.66488,10.1575,10.52569,14.06669,35.12113,23.68963,18.17363,15.51119,12.74269,10.29388,10.104,13.67831,16.588
2015-02-18,30.14888,21.89688,17.90812,15.8425,13.50869,11.5705,10.164,10.82663,13.30613,34.6555,23.10519,17.8525,15.2915,12.5255,10.12619,9.766688,13.4055,16.416
2015-02-19,29.8095,21.63288,17.60138,15.52219,13.51931,11.64738,10.10331,10.98831,13.14263,34.62863,23.17263,17.5625,15.03038,12.36731,10.02063,9.831,13.772,16.79681
2015-02-20,29.24469,20.88838,16.95738,14.9,12.80513,10.78481,9.592625,10.394,12.90613,33.94238,22.31863,16.81613,14.22063,11.72613,9.2715,10.02,13.43419,13.43419
2015-02-23,29.42569,20.94881,16.89719,14.838,12.85981,10.86388,9.6475,10.673,13.63763,33.62331,22.40731,16.81138,14.29569,11.79663,9.632688,9.938188,13.6905,16.55
2015-02-24,28.821,20.25931,16.22781,14.19438,12.06281,10.36569,9.383313,10.26512,12.05438,33.35531,21.31181,16.01719,13.451,10.9495,9.118125,9.912688,13.47581,14.15188
2015-02-25,29.07119,20.42869,16.3845,14.34369,12.24713,10.3285,9.317375,10.3105,12.16563,33.99438,21.73,16.10769,13.51138,10.86431,8.909813,9.596813,13.4045,14.2645
2015-02-26,28.8935,20.546,16.50781,14.45588,12.37138,10.54913,9.445875,10.413,12.21331,33.84038,21.80188,16.37138,13.72281,11.17031,9.175188,9.474313,13.22419,18.14219
2015-02-27,28.68269,20.41819,16.36588,14.30713,12.60281,10.63238,9.369625,10.52438,12.76763,32.71969,21.107,15.75531,13.2375,11.14681,8.8735,9.244813,13.07331,13.50788
2015-03-02,28.12019,20.10162,16.13713,14.10563,11.99188,10.14619,8.899,10.16619,12.26563,31.83231,20.48538,15.551,13.21119,10.67413,8.519,9.024688,12.6875,13.21163
2015-03-03,28.6245,20.55,16.665,14.6485,12.57363,10.61831,9.236,10.19438,12.52238,31.93288,21.2225,16.48719,14.07913,11.47131,9.156688,9.062125,12.71663,14.07713
2015-03-04,28.75088,20.78331,16.89813,14.91381,12.63363,10.60038,9.204813,10.07,14.16519,32.3335,21.78169,16.86381,14.49,11.65363,9.144188,8.729188,12.74238,14.542
2015-03-05,28.49981,20.64863,16.71931,14.72681,12.55619,10.4335,8.961313,9.695813,12.62088,31.96131,21.51631,16.74731,14.427,11.7115,9.011625,8.682375,12.56769,14.58969
2015-03-06,28.89588,21.39563,17.718,15.80369,13.699,11.63081,9.947188,9.974,13.77519,32.10638,22.194,17.88163,15.72038,13.13438,10.43313,9.251125,12.71481,15.85838
2015-03-09,28.66338,21.14019,17.46463,15.5655,13.51281,11.49281,9.822813,10.00981,12.055,31.61788,21.89819,17.62363,15.45481,12.929,10.32888,9.202875,12.54331,13.20113
2015-03-10,29.07813,21.99281,18.697,16.93381,14.7595,12.7985,11.01619,10.44063,13.76438,32.531,22.87019,19.07919,17.13781,14.475,12.06088,10.55019,13.202,13.182
2015-03-11,29.35738,22.24731,19.00369,17.23369,15.3305,13.38463,11.58163,10.57463,13.73938,32.54481,23.14038,19.13119,17.22419,14.97969,12.54738,11.01213,12.90919,14.15213
2015-03-12,28.30231,21.07419,17.78831,16.05213,14.25513,12.29563,10.59469,10.15219,13.63738,31.94113,21.64538,17.59969,15.7115,13.78019,11.4195,10.09819,12.25838,12.50819
2015-03-13,27.90513,21.53619,18.47281,16.7445,14.843,12.86363,11.097,10.26019,14.53488,31.80588,21.7765,18.202,16.38313,14.32688,12.07338,10.77913,13.19819,14.70913
2015-03-16,28.15088,21.32481,18.03769,16.18681,14.13969,12.16019,10.454,10.24381,13.96238,30.09613,21.98781,18.0875,16.09369,13.881,11.62438,10.55788,12.73888,13.40263
2015-03-17,28.2245,21.3505,18.1245,16.352,14.22581,12.21381,10.58881,10.20538,13.37,31.394,22.21619,18.19181,16.34363,13.95138,11.59538,10.58888,12.81088,14.53081
2015-03-18,27.65213,20.288,16.798,14.92813,12.9435,10.81838,9.138313,9.816625,11.05263,31.54581,20.98238,16.55881,14.52731,12.01269,9.512125,8.927375,12.18813,12.927
2015-03-19,27.66219,20.52581,17.05488,15.16931,13.06431,11.00669,9.425875,9.890688,11.48388,31.55269,21.085,16.725,14.5885,12.04031,9.592313,8.659,11.94563,11.97638
2015-03-20,27.44963,20.18,16.60663,14.63338,12.46219,10.39719,9.105625,10.16281,11.54888,31.49813,20.63362,15.94888,13.4685,10.92038,8.749813,9.031625,11.70438,11.70438
2015-03-23,27.51331,20.21181,16.62281,14.73013,12.52963,10.43613,7.608688,10.24338,10.90288,31.02119,20.77919,16.07138,13.80131,11.2955,8.943,8.9405,12.03363,12.03363
2015-03-24,27.45238,20.98413,17.01669,15.01163,13.55219,10.76281,9.276375,10.41338,11.188,31.11781,20.813,16.34131,14.14569,11.67163,9.185125,8.885688,12.21188,12.21188
2015-03-25,27.92781,21.64669,18.13062,16.5415,14.30288,12.17869,10.26131,9.630375,12.12169,31.681,22.03469,18.01719,15.9895,13.59813,11.01081,9.450813,12.42031,14.13413
2015-03-26,28.44831,21.37719,18.19819,16.97913,14.459,12.41419,10.32969,9.575188,9.575188,32.11813,22.20719,18.32313,16.34019,14.00269,11.51119,9.786125,11.97331,12.32538
2015-03-27,27.31513,20.99519,17.8235,17.13731,14.1505,12.05663,10.12231,9.607625,9.607313,31.01813,21.51638,17.80238,15.84963,13.58869,10.97563,9.502313,11.17663,11.17663
2015-03-30,27.03819,20.44319,17.1735,15.3595,13.41081,11.34869,9.604125,9.708875,10.40631,30.02469,20.90281,16.99519,14.94013,12.62838,10.05163,9.0435,10.17069,10.17069
2015-03-31,27.41613,21.24069,18.04731,16.262,14.25188,12.22419,10.34519,9.856125,10.5245,30.75719,21.58613,17.92763,16.005,13.59988,11.01931,9.436,12.87669,14.17419
2015-04-01,27.14119,20.90631,17.85419,16.12163,14.19431,12.062,10.14881,9.879813,10.23131,31.37419,21.40488,17.84663,15.93763,13.65363,11.09331,9.410125,11.84031,11.84031
2015-04-02,26.89369,20.70431,17.59013,15.81469,13.8335,11.83713,9.929813,9.737375,9.987688,30.28281,20.92731,17.393,15.53019,13.17663,10.70438,9.1185,12.6525,14.16613
2015-04-06,26.84631,20.5975,17.46963,15.73388,13.72388,11.62313,9.753375,9.773375,10.22188,30.653,20.88638,17.45913,15.52238,13.15081,10.5435,9.425625,12.17288,12.54413
2015-04-07,26.77819,20.48481,17.38181,15.64938,13.67413,11.562,9.637,9.982313,10.28719,30.6135,20.95669,17.40763,15.5035,13.16913,10.52688,9.486688,12.698,13.37169
2015-04-08,26.62869,20.12781,16.94513,15.17581,13.21013,11.07031,9.186188,9.765375,9.839188,30.254,20.67531,16.75781,14.72131,12.44931,9.7815,8.945125,12.63869,13.04463
2015-04-09,26.07531,19.472,16.26663,14.50238,12.4415,10.248,8.559,9.637125,9.637125,30.47338,20.08538,16.00969,13.9795,11.48631,8.936,8.675813,12.54481,12.54481
2015-04-10,25.52263,19.05069,15.75463,13.96463,11.90681,9.848125,8.450313,9.540625,9.697313,29.60113,19.58738,15.37119,13.30363,10.862,8.544375,8.739125,12.83963,14.16119
2015-04-13,26.50081,19.98419,16.639,14.87181,12.93563,10.99838,9.5135,10.55531,10.894,31.00163,20.80863,16.8215,14.69963,12.36788,10.14338,9.834625,12.95869,14.34513
2015-04-14,26.09869,19.64738,16.387,14.5975,12.57069,10.51313,9.104188,10.04919,12.31269,30.551,20.44312,16.41562,14.32863,11.95988,9.590125,9.484688,12.868,13.52819
2015-04-15,25.6465,19.08963,15.80113,14.0135,12.05638,10.08819,8.9075,10.04619,11.34319,28.18819,20.31488,15.73763,13.60238,11.093,8.876375,9.040188,12.9005,14.2755
2015-04-16,25.73638,18.96888,15.67288,13.83563,11.93188,10.10331,8.980188,10.0085,12.48319,29.67113,19.91763,15.51369,13.45788,10.96619,8.815313,9.104375,13.23188,14.08738
2015-04-17,26.38013,19.84763,16.61831,14.87331,12.87188,10.90563,9.328813,10.25831,14.53469,30.51988,20.77413,16.68369,14.5925,12.08981,9.565688,9.184813,12.75031,15.64738
2015-04-20,25.768,19.29981,15.969,14.1115,12.27031,10.21081,8.949813,10.84481,13.78538,30.40188,20.43169,15.98213,13.82488,11.33631,8.923125,9.0245,12.79738,13.76631
2015-04-21,25.70363,19.32131,15.97863,14.27581,12.27563,10.339,8.9975,10.58219,14.42,30.55263,20.376,16.06213,14.00588,11.39319,8.886,8.832625,12.601,13.78238
2015-04-22,25.9545,19.19069,15.72413,13.86638,11.87338,9.932125,8.706313,10.23038,12.98631,30.37813,20.01462,15.50063,13.25519,10.72888,8.4485,8.63,12.517,14.00631
2015-04-23,25.71438,19.02919,15.6435,13.7885,11.80338,9.880188,8.772188,10.01988,11.1295,30.10613,19.85563,15.331,13.16488,10.637,8.401688,8.805313,12.42063,13.641
2015-04-24,25.79469,18.93963,15.58181,13.74138,11.8,9.886313,8.757375,10.15237,11.74419,30.22213,19.77188,15.05719,12.81838,10.33738,8.211375,8.731188,12.624,13.54969
2015-04-27,26.553,19.48719,16.18588,14.39031,12.4505,10.56569,9.305688,10.747,12.98663,30.44813,20.40981,15.84188,13.66081,11.27931,8.950625,9.040125,12.54988,12.65919
2015-04-28,26.0155,19.03813,15.68663,13.86838,11.953,10.06638,8.8495,10.03063,13.092,30.239,19.99669,15.35838,13.12838,10.66238,8.398688,8.641313,11.94231,11.94231
2015-04-29,26.53719,19.6685,16.31587,14.44938,12.46813,10.53419,9.172375,10.04863,11.75088,30.62313,20.6445,16.20788,13.9765,11.43913,8.977188,8.776313,11.90819,11.90819
2015-04-30,26.66963,20.26131,16.99919,15.23663,13.39731,11.44319,9.787313,9.973875,12.28081,31.33431,21.39963,17.37281,15.28488,12.81263,10.21262,9.074875,12.41563,14.43669
2015-05-01,25.827,19.14938,15.89138,14.12113,12.193,10.19469,8.880875,9.852688,11.16663,30.02131,19.67369,15.53481,13.46581,11.03331,8.638813,8.376813,11.75938,13.90369
2015-05-04,26.04169,19.28431,16.00613,14.174,12.1795,10.31913,9.0625,9.727875,9.849375,29.80113,19.70431,15.66913,13.63581,11.23288,8.881375,8.874688,11.79263,11.79263
2015-05-05,26.4145,20.12619,17.05869,15.33819,13.424,11.44988,9.876813,10.39988,11.51913,30.51188,20.57888,17.009,15.16063,12.81619,10.25263,9.214813,12.19988,13.41613
2015-05-06,27.16388,20.69213,17.54169,15.80381,13.88538,11.81538,10.09088,9.899688,10.29013,30.964,21.40369,17.67119,15.677,13.40869,10.81119,9.451375,12.3065,12.81938
2015-05-07,27.26163,20.778,17.54563,15.77863,13.83788,11.54763,9.9655,9.627875,9.635625,31.2475,21.74363,17.92669,15.86319,13.47631,10.49463,9.309188,12.10138,12.109
2015-05-08,26.04019,19.35363,16.00631,14.15988,12.22031,10.25919,8.965625,9.4085,9.4085,30.73663,19.94569,15.65119,13.44431,10.97688,8.516875,8.347375,11.89631,13.81569
2015-05-11,26.43169,20.02663,16.72181,14.92088,12.89031,10.92888,9.531813,9.767,9.7725,30.72231,20.4015,16.4515,14.29819,10.52938,9.3765,9.0685,11.66931,11.66931
2015-05-12,26.32231,20.06381,16.84487,15.04481,12.93788,10.91738,9.440813,9.835125,9.835125,30.48738,20.68931,16.64112,14.59969,12.02888,9.443125,8.931625,10.96281,10.96281
2015-05-13,26.06781,19.70181,16.52331,14.77063,12.83131,10.79338,9.294188,9.477,9.477,30.6375,20.68169,16.5595,14.46988,12.01313,9.441125,8.779313,11.01138,11.146
2015-05-14,26.111,19.23037,15.9095,14.04288,11.97431,9.909375,8.437125,9.081688,9.416125,29.97363,20.117,15.65819,13.51313,10.93219,8.297313,8.594125,12.483,13.09288
2015-05-15,26.25581,19.09431,15.6825,13.836,11.75019,9.679625,8.186,8.64,8.64,29.67813,20.03113,15.44331,13.163,10.51188,7.969125,8.257375,10.68581,10.68581
2015-05-18,25.68338,19.01919,15.66138,13.74938,11.7555,9.624125,8.316625,9.943375,10.06388,30.133,20.28469,15.66388,13.23931,10.78088,8.349375,8.716813,11.60231,11.60231
2015-05-19,25.78913,18.99513,15.5195,13.75331,11.77063,9.789625,8.444,9.715688,10.08881,29.657,20.45719,15.78469,13.435,10.9925,8.663813,8.366625,11.6985,11.6985
2015-05-20,25.67381,18.9805,15.5505,13.79638,11.81688,9.9285,8.652813,9.735625,10.87238,29.505,20.37863,15.77488,13.47769,10.96681,8.7065,8.6065,12.2305,12.279
2015-05-21,25.30263,18.49031,15.14431,13.35269,11.38063,9.408875,8.256375,9.704813,10.7475,28.98319,19.5545,15.23138,12.96719,10.41813,8.173875,8.706188,11.58038,11.58038
2015-05-22,25.33881,18.57169,15.1525,13.40413,11.42088,9.468188,8.347375,9.707188,11.47738,28.99969,19.428,15.2195,12.91588,10.47331,8.197313,8.355313,12.51981,13.90088
2015-05-26,26.41413,19.72019,16.37863,14.54163,12.57669,10.586,9.091625,9.713625,10.57319,30.83231,21.28181,16.89663,14.68219,12.23081,9.6975,8.781,12.1395,13.64363
2015-05-27,26.3125,19.26288,15.7665,13.91438,11.84781,9.778313,8.499188,9.480625,11.49231,30.32219,20.60581,16.13581,13.80788,11.19088,8.766875,8.697313,11.99588,12.13763
2015-05-28,26.47488,19.361,15.85019,13.99238,11.927,9.854688,8.502188,9.455375,9.920875,30.73088,20.74119,16.18613,13.87263,11.2455,8.741688,8.325688,12.293,13.81969
2015-05-29,26.72113,19.71619,16.301,14.48031,12.52288,10.43688,8.896813,9.439813,9.936813,30.45688,21.03163,16.651,14.46069,12.0145,9.440188,8.410625,11.42181,11.42181
2015-06-01,26.7265,19.73313,16.28169,14.4715,12.47481,10.39063,8.8305,8.884688,9.2645,31.00281,21.295,16.85919,14.6105,12.01231,9.425875,8.540625,10.82888,10.82888
2015-06-02,26.859,20.00037,16.52719,14.7305,12.71163,10.66613,9.0315,9.667313,10.91781,30.9565,21.42038,17.137,14.89988,12.41563,9.729688,8.839688,10.67963,10.67963
2015-06-03,26.55,19.653,16.251,14.3995,12.34631,10.26169,8.719,9.740875,12.25519,30.70638,21.09963,16.69912,14.43288,11.7985,9.210313,8.506,11.39088,11.39088
2015-06-04,27.09388,20.373,17.08531,15.31338,13.13669,11.06769,9.361188,9.5265,11.12788,31.515,21.87231,17.60162,15.54469,12.89738,10.23538,9.024375,12.76938,14.06763
2015-06-05,26.53038,19.96019,16.85631,15.14881,13.15969,11.14888,9.453,9.318313,10.52513,30.8365,21.17063,17.12513,15.1505,12.69963,10.066,8.933688,12.31288,12.31288
2015-06-08,27.05888,20.64131,17.47469,15.80731,13.95588,11.99,10.32513,9.865625,11.57181,31.04788,21.81031,17.85638,15.93413,13.68169,11.17038,9.774625,12.75131,15.043
2015-06-09,26.60188,20.228,17.16781,15.51363,13.64081,11.6435,9.9905,9.817875,11.00831,31.07963,21.25738,17.14631,15.33769,13.08988,10.59788,9.479,11.06831,11.06831
2015-06-10,26.00919,19.44363,16.2485,14.514,12.5925,10.5405,8.9825,9.4195,9.6415,30.44181,20.576,16.14863,14.12769,11.72088,9.371125,9.016313,12.08781,12.08781
2015-06-11,25.77769,19.167,15.8925,14.15831,12.01738,9.968813,8.454,9.393625,10.07731,29.93188,20.27119,15.81519,13.72581,11.06919,8.685,8.1505,12.08819,12.24488
2015-06-12,26.07013,19.68819,16.41819,14.65281,12.8205,10.768,9.122625,9.402125,9.402125,30.403,20.80113,16.55513,14.49163,12.2675,9.695,9.127688,12.54838,12.54838
2015-06-15,27.23188,20.70113,17.42438,15.72763,13.75063,11.67013,9.963188,9.768688,9.805688,30.59188,22.39288,18.21088,16.16719,13.64319,11.10913,10.03731,11.37131,11.37131
2015-06-16,26.80881,20.40119,17.06469,15.28081,13.28363,11.22763,9.612875,9.572875,9.572875,30.79738,22.10163,17.71813,15.56963,13.10919,10.4975,9.548188,12.92169,12.98781
2015-06-17,26.722,20.17031,16.84213,15.06369,13.19,11.11081,9.604188,9.565313,9.565313,29.45838,21.69063,17.35087,15.22588,12.8525,10.35031,9.5965,12.82931,12.82931
2015-06-18,26.27431,19.46513,15.983,14.12281,12.09513,10.04538,8.808688,9.834188,9.986125,29.72863,20.73369,16.37138,14.11838,11.49713,9.114125,9.189125,11.96481,12.161
2015-06-19,26.13669,19.85269,16.45869,14.59181,12.58288,10.58,9.225875,9.141,9.141,30.10138,21.232,16.80138,14.55288,12.13369,9.649,9.542813,12.73238,13.96319
2015-06-22,25.46063,19.03213,15.6395,13.814,11.69031,9.740875,8.679313,9.778688,10.49981,29.76719,20.37069,15.901,13.59131,10.92563,8.546313,8.516375,12.65813,13.35731
2015-06-23,24.98831,18.60919,15.19738,13.362,11.10538,9.109813,7.903688,9.859813,11.6945,30.50069,19.7455,15.33838,13.09369,10.26369,7.858625,8.454313,12.57631,14.12188
2015-06-24,25.80288,19.08063,15.77788,13.98369,12.08738,10.10719,8.815313,9.837688,10.86988,30.4555,20.47263,16.23681,14.01681,11.61381,9.180125,8.866688,12.8125,13.112
2015-06-25,26.08581,19.65831,16.26619,14.48238,12.43619,10.3485,8.996188,9.938313,10.72913,30.69213,21.416,17.00937,14.84119,12.26931,9.545813,8.954125,12.87713,13.42131
2015-06-26,26.23981,19.60162,16.29919,14.46481,12.44081,10.31969,8.881625,9.629,9.948313,30.9245,21.65563,17.245,14.88913,12.20238,9.398625,8.703875,12.87781,13.43363
2015-06-29,30.27419,23.21619,19.60019,17.71131,15.5255,13.40388,11.50431,10.78138,11.32881,36.31663,26.1125,21.37731,19.03669,16.12438,13.2355,11.06963,12.95981,18.377
2015-06-30,30.10819,22.77763,19.1585,17.20081,15.107,12.91619,10.96731,10.10819,10.91238,35.67562,25.22719,20.63488,18.25069,15.63213,12.63738,10.35519,12.97269,15.38913
2015-07-01,27.8115,20.98363,17.64388,15.83238,13.84163,11.723,9.924188,9.716875,10.14769,32.66913,22.92763,18.68681,16.53138,13.93819,11.17213,9.391188,12.35981,13.80013
2015-07-02,28.77981,21.93181,18.54419,16.6,14.46788,12.23663,10.28731,10.20788,11.03631,33.72238,23.74913,19.55513,17.29512,14.6485,11.53263,9.351313,13.15069,13.69819
2015-07-06,28.99013,22.31419,18.94731,17.05963,15.01563,12.81413,10.81169,9.719,10.00069,32.61719,23.64938,19.7765,17.6845,15.07969,12.06513,9.804688,12.524,13.07
2015-07-07,27.9595,21.42481,18.16319,16.41363,14.40263,12.34881,10.34969,9.573,9.726813,31.98519,22.76013,18.85781,16.88713,14.42431,11.5,9.645313,12.66638,13.16119
2015-07-08,30.58519,23.90038,20.43888,18.57969,16.53031,14.33513,12.30263,10.61713,11.05419,35.1285,25.8855,21.91063,19.76469,17.24581,14.39313,11.8185,13.09813,16.24988
2015-07-09,31.168,24.22363,20.61513,18.70438,16.65369,14.54181,12.5375,10.61663,11.67831,35.65131,26.25781,22.13088,19.90331,17.31469,14.56013,12.056,13.07313,14.26613
2015-07-10,29.06319,22.10931,18.57381,16.72069,14.64581,12.49513,10.655,10.072,11.60231,33.21088,23.66688,19.4885,17.35687,14.64381,11.8515,10.24381,13.037,14.14469
2015-07-13,26.88913,19.77288,16.44331,14.66688,12.70469,10.60769,9.001313,9.719813,11.52688,31.2085,21.2165,16.79781,14.5955,12.12388,9.460688,8.894188,12.3125,12.3125
2015-07-14,26.70263,19.45938,16.08031,14.24131,12.31369,10.23988,8.745813,9.905313,11.33,30.52513,20.80838,16.15812,13.92388,11.32563,8.809188,8.620875,12.0485,12.0485
2015-07-15,26.8105,19.52581,16.05181,14.21263,12.09631,10.10063,8.696125,9.875375,11.79419,31.07381,21.08413,16.40469,14.03081,11.21063,8.782375,8.671875,12.37638,12.52531
2015-07-16,26.04513,18.62163,15.104,13.21463,11.24688,9.298188,8.190188,9.458188,11.95638,29.95019,19.8935,14.99519,12.66769,10.07531,7.895,8.343125,11.72081,11.72081
2015-07-17,26.10188,18.6255,14.96813,13.06381,11.05638,9.171125,7.960188,10.00713,12.35513,30.31763,20.08363,14.929,12.33763,9.738813,7.735688,8.147125,10.53969,10.53969
2015-07-20,26.16581,18.77888,15.1085,13.30663,11.26313,9.379688,8.499625,9.820688,11.89781,30.81938,20.388,15.27469,12.68481,10.0455,8.180875,8.181375,11.28163,11.28163
2015-07-21,25.88069,18.60881,15.11819,13.32481,11.36631,9.5065,8.457313,9.652188,11.64931,31.02238,20.268,15.20038,12.80063,10.24919,8.126375,8.457813,10.83338,10.83338
2015-07-22,25.91131,18.57663,15.04838,13.3165,11.32263,9.400125,8.238312,9.4965,10.05481,30.12969,20.01619,14.94069,12.57419,9.911188,7.845688,8.415875,11.1995,11.1995
2015-07-23,25.84013,18.96519,15.55931,13.77531,11.84519,9.901625,8.614188,9.744125,10.44438,30.4785,20.30063,15.62863,13.343,10.66963,8.394875,8.529375,12.24963,12.70019
2015-07-24,26.21819,19.517,16.27,14.54713,12.71381,10.79019,9.2865,10.04238,11.52688,30.79881,20.88481,16.51819,14.38988,11.9355,9.358313,8.921313,12.36969,15.33719
2015-07-27,27.4085,20.65169,17.44513,15.76713,14.08488,12.15,10.49463,10.38531,11.69338,32.11012,22.25088,17.99669,15.93738,13.63663,11.19631,10.0805,12.56081,13.90969
2015-07-28,26.05113,19.11288,15.95438,14.21713,12.37763,10.4285,9.006125,9.821188,10.95263,31.21463,20.51563,16.0035,13.87438,11.49338,9.123813,8.908313,12.66269,12.66269
2015-07-29,25.577,18.74188,15.46863,13.67413,11.72019,9.726313,8.388125,9.816313,10.17031,30.1405,19.70438,15.137,12.87363,10.44513,8.106313,8.433313,11.77413,11.77413
2015-07-30,25.42931,18.54581,15.3235,13.59163,11.55738,9.555375,8.252688,9.593375,9.5895,29.68231,19.39513,14.82331,12.61181,9.954375,7.676375,8.293188,11.65881,11.65881
2015-07-31,25.40088,18.56031,15.3825,13.66863,11.75469,9.771188,8.403875,9.754875,9.801188,29.06563,19.04737,14.67263,12.52863,10.10988,7.6245,8.495313,11.82769,11.82769
2015-08-03,25.1335,18.51888,15.55688,13.895,12.01538,10.00987,8.668625,10.063,11.19888,28.9485,19.27913,15.18581,13.15163,10.74069,8.3545,8.453188,12.05731,12.05731
2015-08-04,25.13588,18.74719,15.76,14.09381,12.266,10.30969,8.819,9.950125,11.35163,28.29119,19.65131,15.54881,13.51338,11.167,8.818188,8.765188,12.23813,12.23813
2015-08-05,25.03719,18.65369,15.6455,14.02319,12.182,10.05219,8.693,9.720875,10.51438,29.73688,19.38319,15.2655,13.25463,10.9255,8.359313,8.335375,11.96763,11.96763
